datetime,indicator_name,indicator_dimension,value
2024-06-15 09:40:00,PM10,ug/m3,7.6575
2024-06-15 09:40:00,NO₂,ppm,6.1101
2024-06-15 09:40:00,CO,ppm,0.002
2024-06-15 10:00:00,Temperature,°C,5.9758
2024-06-15 10:00:00,Humidity,%,38.4095
2024-06-15 10:00:00,Pressure,Pa,99075.7826
2024-06-15 10:00:00,PM2.5,ug/m3,2.9853
2024-06-15 10:00:00,PM10,ug/m3,7.5505
2024-06-15 10:00:00,NO₂,ppm,6.2029
2024-06-15 10:00:00,CO,ppm,0.002
2024-06-15 10:20:00,Temperature,°C,6.3405
2024-06-15 10:20:00,Humidity,%,37.7295
2024-06-15 10:20:00,Pressure,Pa,99080.319
2024-06-15 10:20:00,PM2.5,ug/m3,2.8925
2024-06-15 10:20:00,PM10,ug/m3,7.242
2024-06-15 10:20:00,NO₂,ppm,6.1423
2024-06-15 10:20:00,CO,ppm,0.002
2024-06-15 10:40:00,Temperature,°C,6.8353
2024-06-15 10:40:00,Humidity,%,36.57
2024-06-15 10:40:00,Pressure,Pa,99077.0858
2024-06-15 10:40:00,PM2.5,ug/m3,2.8611
2024-06-15 10:40:00,PM10,ug/m3,6.6553
2024-06-15 10:40:00,NO₂,ppm,6.0366
2024-06-15 10:40:00,CO,ppm,0.002
2024-06-15 11:00:00,Temperature,°C,7.2895
2024-06-15 11:00:00,Humidity,%,34.7145
2024-06-15 11:00:00,Pressure,Pa,99073.577
2024-06-15 11:00:00,PM2.5,ug/m3,2.282
2024-06-15 11:00:00,PM10,ug/m3,5.3205
2024-06-15 11:00:00,NO₂,ppm,6.084
2024-06-15 11:00:00,CO,ppm,0.002
2024-06-15 11:20:00,Temperature,°C,7.58
2024-06-15 11:20:00,Humidity,%,33.4521
2024-06-15 11:20:00,Pressure,Pa,99055.5168
2024-06-15 11:20:00,PM2.5,ug/m3,2.2968
2024-06-15 11:20:00,PM10,ug/m3,6.7042
2024-06-15 11:20:00,NO₂,ppm,6.1027
2024-06-15 11:20:00,CO,ppm,0.002
2024-06-15 11:40:00,Temperature,°C,7.9884
2024-06-15 11:40:00,Humidity,%,33.5989
2024-06-15 11:40:00,Pressure,Pa,99027.6126
2024-06-15 11:40:00,PM2.5,ug/m3,2.3542
2024-06-15 11:40:00,PM10,ug/m3,5.9258
2024-06-15 11:40:00,NO₂,ppm,5.953
2024-06-15 11:40:00,CO,ppm,0.002
2024-06-15 12:00:00,Temperature,°C,8.3245
2024-06-15 12:00:00,Humidity,%,31.9365
2024-06-15 12:00:00,Pressure,Pa,99025.477
2024-06-15 12:00:00,PM2.5,ug/m3,2.0355
2024-06-15 12:00:00,PM10,ug/m3,5.6595
2024-06-15 12:00:00,NO₂,ppm,6.0493
2024-06-15 12:00:00,CO,ppm,0.002
2024-06-15 12:20:00,Temperature,°C,8.5489
2024-06-15 12:20:00,Humidity,%,31.7284
2024-06-15 12:20:00,Pressure,Pa,99005.4158
2024-06-15 12:20:00,PM2.5,ug/m3,2.2347
2024-06-15 12:20:00,PM10,ug/m3,5.0816
2024-06-15 12:20:00,NO₂,ppm,5.9602
2024-06-15 12:20:00,CO,ppm,0.002
2024-06-15 12:40:00,Temperature,°C,8.8335
2024-06-15 12:40:00,Humidity,%,31.855
2024-06-15 12:40:00,Pressure,Pa,98972.7335
2024-06-15 12:40:00,PM2.5,ug/m3,2.3825
2024-06-15 12:40:00,PM10,ug/m3,5.9005
2024-06-15 12:40:00,NO₂,ppm,5.8419
2024-06-15 12:40:00,CO,ppm,0.002
2024-06-15 13:00:00,Temperature,°C,9.2479
2024-06-15 13:00:00,Humidity,%,31.3584
2024-06-15 13:00:00,Pressure,Pa,98950.3832
2024-06-15 13:00:00,PM2.5,ug/m3,2.3258
2024-06-15 13:00:00,PM10,ug/m3,6.5642
2024-06-15 13:00:00,NO₂,ppm,5.754
2024-06-15 13:00:00,CO,ppm,0.002
2024-06-15 13:20:00,Temperature,°C,9.4826
2024-06-15 13:20:00,Humidity,%,29.6232
2024-06-15 13:20:00,Pressure,Pa,98942.4979
2024-06-15 13:20:00,PM2.5,ug/m3,2.4047
2024-06-15 13:20:00,PM10,ug/m3,6.1053
2024-06-15 13:20:00,NO₂,ppm,5.9351
2024-06-15 13:20:00,CO,ppm,0.002
2024-06-15 13:40:00,Temperature,°C,9.765
2024-06-15 13:40:00,Humidity,%,30.16
2024-06-15 13:40:00,Pressure,Pa,98925.2185
2024-06-15 13:40:00,PM2.5,ug/m3,2.3605
2024-06-15 13:40:00,PM10,ug/m3,5.839
2024-06-15 13:40:00,NO₂,ppm,5.7513
2024-06-15 13:40:00,CO,ppm,0.002
2024-06-15 14:00:00,Temperature,°C,10.1405
2024-06-15 14:00:00,Humidity,%,29.4042
2024-06-15 14:00:00,Pressure,Pa,98924.7137
2024-06-15 14:00:00,PM2.5,ug/m3,2.2663
2024-06-15 14:00:00,PM10,ug/m3,5.6642
2024-06-15 14:00:00,NO₂,ppm,5.6673
2024-06-15 14:00:00,CO,ppm,0.002
2024-06-15 14:20:00,Temperature,°C,10.2805
2024-06-15 14:20:00,Humidity,%,28.9284
2024-06-15 14:20:00,Pressure,Pa,98918.94
2024-06-15 14:20:00,PM2.5,ug/m3,2.2563
2024-06-15 14:20:00,PM10,ug/m3,5.5579
2024-06-15 14:20:00,NO₂,ppm,5.7129
2024-06-15 14:20:00,CO,ppm,0.002
2024-06-15 14:40:00,Temperature,°C,10.468
2024-06-15 14:40:00,Humidity,%,29.832
2024-06-15 14:40:00,Pressure,Pa,98906.8395
2024-06-15 14:40:00,PM2.5,ug/m3,2.4295
2024-06-15 14:40:00,PM10,ug/m3,6.101
2024-06-15 14:40:00,NO₂,ppm,5.5447
2024-06-15 14:40:00,CO,ppm,0.002
2024-06-15 15:00:00,Temperature,°C,10.7247
2024-06-15 15:00:00,Humidity,%,29.3668
2024-06-15 15:00:00,Pressure,Pa,98897.8968
2024-06-15 15:00:00,PM2.5,ug/m3,2.3368
2024-06-15 15:00:00,PM10,ug/m3,5.9453
2024-06-15 15:00:00,NO₂,ppm,5.5439
2024-06-15 15:00:00,CO,ppm,0.002
2024-06-15 15:20:00,Temperature,°C,11.0353
2024-06-15 15:20:00,Humidity,%,28.5342
2024-06-15 15:20:00,Pressure,Pa,98908.24
2024-06-15 15:20:00,PM2.5,ug/m3,2.3037
2024-06-15 15:20:00,PM10,ug/m3,6.3468
2024-06-15 15:20:00,NO₂,ppm,5.4773
2024-06-15 15:20:00,CO,ppm,0.002
2024-06-15 15:40:00,Temperature,°C,11.2873
2024-06-15 15:40:00,Humidity,%,28.3927
2024-06-15 15:40:00,Pressure,Pa,98892.306
2024-06-15 15:40:00,PM2.5,ug/m3,2.1647
2024-06-15 15:40:00,PM10,ug/m3,4.6793
2024-06-15 15:40:00,NO₂,ppm,5.4052
2024-06-15 15:40:00,CO,ppm,0.002
2024-06-15 16:00:00,Temperature,°C,11.345
2024-06-15 16:00:00,Humidity,%,28.06
2024-06-15 16:00:00,Pressure,Pa,98892.3193
2024-06-15 16:00:00,PM2.5,ug/m3,2.6557
2024-06-15 16:00:00,PM10,ug/m3,6.8057
2024-06-15 16:00:00,NO₂,ppm,5.4559
2024-06-15 16:00:00,CO,ppm,0.002
2024-06-15 16:20:00,Temperature,°C,11.2822
2024-06-15 16:20:00,Humidity,%,28.6106
2024-06-15 16:20:00,Pressure,Pa,98883.3806
2024-06-15 16:20:00,PM2.5,ug/m3,2.92
2024-06-15 16:20:00,PM10,ug/m3,7.1956
2024-06-15 16:20:00,NO₂,ppm,5.4562
2024-06-15 16:20:00,CO,ppm,0.002
2024-06-15 16:40:00,Temperature,°C,11.3285
2024-06-15 16:40:00,Humidity,%,27.0945
2024-06-15 16:40:00,Pressure,Pa,98845.3665
2024-06-15 16:40:00,PM2.5,ug/m3,3.0435
2024-06-15 16:40:00,PM10,ug/m3,6.7715
2024-06-15 16:40:00,NO₂,ppm,5.5723
2024-06-15 16:40:00,CO,ppm,0.002
2024-06-15 17:00:00,Temperature,°C,11.4437
2024-06-15 17:00:00,Humidity,%,26.5553
2024-06-15 17:00:00,Pressure,Pa,98852.2574
2024-06-15 17:00:00,PM2.5,ug/m3,3.1974
2024-06-15 17:00:00,PM10,ug/m3,6.5353
2024-06-15 17:00:00,NO₂,ppm,5.596
2024-06-15 17:00:00,CO,ppm,0.002
2024-06-15 17:20:00,Temperature,°C,11.4221
2024-06-15 17:20:00,Humidity,%,26.77
2024-06-15 17:20:00,Pressure,Pa,98857.7595
2024-06-15 17:20:00,PM2.5,ug/m3,3.3295
2024-06-15 17:20:00,PM10,ug/m3,7.0921
2024-06-15 17:20:00,NO₂,ppm,5.5868
2024-06-15 17:20:00,CO,ppm,0.002
2024-06-15 17:40:00,Temperature,°C,11.3755
2024-06-15 17:40:00,Humidity,%,26.3155
2024-06-15 17:40:00,Pressure,Pa,98847.745
2024-06-15 17:40:00,PM2.5,ug/m3,4.2835
2024-06-15 17:40:00,PM10,ug/m3,8.5115
2024-06-15 17:40:00,NO₂,ppm,5.6362
2024-06-15 17:40:00,CO,ppm,0.002
2024-06-15 18:00:00,Temperature,°C,11.4521
2024-06-15 18:00:00,Humidity,%,26.4895
2024-06-15 18:00:00,Pressure,Pa,98839.5395
2024-06-15 18:00:00,PM2.5,ug/m3,3.1816
2024-06-15 18:00:00,PM10,ug/m3,6.9358
2024-06-15 18:00:00,NO₂,ppm,5.5864
2024-06-15 18:00:00,CO,ppm,0.002
2024-06-15 18:20:00,Temperature,°C,11.679
2024-06-15 18:20:00,Humidity,%,26.0735
2024-06-15 18:20:00,Pressure,Pa,98851.1195
2024-06-15 18:20:00,PM2.5,ug/m3,2.7255
2024-06-15 18:20:00,PM10,ug/m3,5.898
2024-06-15 18:20:00,NO₂,ppm,5.5301
2024-06-15 18:20:00,CO,ppm,0.002
2024-06-15 18:40:00,Temperature,°C,11.7695
2024-06-15 18:40:00,Humidity,%,26.2195
2024-06-15 18:40:00,Pressure,Pa,98854.8926
2024-06-15 18:40:00,PM2.5,ug/m3,3.0505
2024-06-15 18:40:00,PM10,ug/m3,6.2853
2024-06-15 18:40:00,NO₂,ppm,5.4886
2024-06-15 18:40:00,CO,ppm,0.002
2024-06-15 19:00:00,Temperature,°C,11.83
2024-06-15 19:00:00,Humidity,%,26.199
2024-06-15 19:00:00,Pressure,Pa,98864.065
2024-06-15 19:00:00,PM2.5,ug/m3,3.3865
2024-06-15 19:00:00,PM10,ug/m3,6.8645
2024-06-15 19:00:00,NO₂,ppm,5.4825
2024-06-15 19:00:00,CO,ppm,0.002
2024-06-15 19:20:00,Temperature,°C,11.7879
2024-06-15 19:20:00,Humidity,%,26.5058
2024-06-15 19:20:00,Pressure,Pa,98878.7779
2024-06-15 19:20:00,PM2.5,ug/m3,3.3142
2024-06-15 19:20:00,PM10,ug/m3,6.8747
2024-06-15 19:20:00,NO₂,ppm,5.4625
2024-06-15 19:20:00,CO,ppm,0.002
2024-06-15 19:40:00,Temperature,°C,11.6242
2024-06-15 19:40:00,Humidity,%,26.7174
2024-06-15 19:40:00,Pressure,Pa,98874.5516
2024-06-15 19:40:00,PM2.5,ug/m3,2.9968
2024-06-15 19:40:00,PM10,ug/m3,6.3195
2024-06-15 19:40:00,NO₂,ppm,5.5496
2024-06-15 19:40:00,CO,ppm,0.002
2024-06-15 20:00:00,Temperature,°C,11.518
2024-06-15 20:00:00,Humidity,%,27.3885
2024-06-15 20:00:00,Pressure,Pa,98880.083
2024-06-15 20:00:00,PM2.5,ug/m3,3.3255
2024-06-15 20:00:00,PM10,ug/m3,6.7815
2024-06-15 20:00:00,NO₂,ppm,5.4596
2024-06-15 20:00:00,CO,ppm,0.002
2024-06-15 20:20:00,Temperature,°C,11.5232
2024-06-15 20:20:00,Humidity,%,27.8353
2024-06-15 20:20:00,Pressure,Pa,98878.0579
2024-06-15 20:20:00,PM2.5,ug/m3,4.4432
2024-06-15 20:20:00,PM10,ug/m3,7.6032
2024-06-15 20:20:00,NO₂,ppm,5.4134
2024-06-15 20:20:00,CO,ppm,0.002
2024-06-15 20:40:00,Temperature,°C,11.494
2024-06-15 20:40:00,Humidity,%,27.751
2024-06-15 20:40:00,Pressure,Pa,98899.9945
2024-06-15 20:40:00,PM2.5,ug/m3,3.9265
2024-06-15 20:40:00,PM10,ug/m3,7.7655
2024-06-15 20:40:00,NO₂,ppm,5.4566
2024-06-15 20:40:00,CO,ppm,0.002
2024-06-15 21:00:00,Temperature,°C,11.4063
2024-06-15 21:00:00,Humidity,%,28.0274
2024-06-15 21:00:00,Pressure,Pa,98915.4726
2024-06-15 21:00:00,PM2.5,ug/m3,3.2468
2024-06-15 21:00:00,PM10,ug/m3,6.9863
2024-06-15 21:00:00,NO₂,ppm,5.4133
2024-06-15 21:00:00,CO,ppm,0.002
2024-06-15 21:20:00,Temperature,°C,11.3063
2024-06-15 21:20:00,Humidity,%,28.1784
2024-06-15 21:20:00,Pressure,Pa,98945.7584
2024-06-15 21:20:00,PM2.5,ug/m3,3.2474
2024-06-15 21:20:00,PM10,ug/m3,6.6984
2024-06-15 21:20:00,NO₂,ppm,5.4254
2024-06-15 21:20:00,CO,ppm,0.002
2024-06-15 21:40:00,Temperature,°C,11.2405
2024-06-15 21:40:00,Humidity,%,28.2263
2024-06-15 21:40:00,Pressure,Pa,98962.1616
2024-06-15 21:40:00,PM2.5,ug/m3,4.3663
2024-06-15 21:40:00,PM10,ug/m3,8.1021
2024-06-15 21:40:00,NO₂,ppm,5.4595
2024-06-15 21:40:00,CO,ppm,0.002
2024-06-15 22:00:00,Temperature,°C,11.2235
2024-06-15 22:00:00,Humidity,%,28.644
2024-06-15 22:00:00,Pressure,Pa,98974.9175
2024-06-15 22:00:00,PM2.5,ug/m3,3.8105
2024-06-15 22:00:00,PM10,ug/m3,8.0415
2024-06-15 22:00:00,NO₂,ppm,5.4311
2024-06-15 22:00:00,CO,ppm,0.002
2024-06-15 22:20:00,Temperature,°C,11.2047
2024-06-15 22:20:00,Humidity,%,29.16
2024-06-15 22:20:00,Pressure,Pa,98979.3011
2024-06-15 22:20:00,PM2.5,ug/m3,3.6384
2024-06-15 22:20:00,PM10,ug/m3,7.3842
2024-06-15 22:20:00,NO₂,ppm,5.3388
2024-06-15 22:20:00,CO,ppm,0.002
2024-06-15 22:40:00,Temperature,°C,11.135
2024-06-15 22:40:00,Humidity,%,29.3735
2024-06-15 22:40:00,Pressure,Pa,98990.0505
2024-06-15 22:40:00,PM2.5,ug/m3,3.7545
2024-06-15 22:40:00,PM10,ug/m3,7.8105
2024-06-15 22:40:00,NO₂,ppm,5.3588
2024-06-15 22:40:00,CO,ppm,0.002
2024-06-15 23:00:00,Temperature,°C,11.1642
2024-06-15 23:00:00,Humidity,%,29.5984
2024-06-15 23:00:00,Pressure,Pa,98993.9205
2024-06-15 23:00:00,PM2.5,ug/m3,3.9479
2024-06-15 23:00:00,PM10,ug/m3,8.53
2024-06-15 23:00:00,NO₂,ppm,5.2897
2024-06-15 23:00:00,CO,ppm,0.002
2024-06-15 23:20:00,Temperature,°C,11.163
2024-06-15 23:20:00,Humidity,%,29.957
2024-06-15 23:20:00,Pressure,Pa,99014.7965
2024-06-15 23:20:00,PM2.5,ug/m3,3.381
2024-06-15 23:20:00,PM10,ug/m3,7.3585
2024-06-15 23:20:00,NO₂,ppm,5.2402
2024-06-15 23:20:00,CO,ppm,0.002
2024-06-15 23:40:00,Temperature,°C,11.2037
2024-06-15 23:40:00,Humidity,%,30.1763
2024-06-15 23:40:00,Pressure,Pa,99019.0568
2024-06-15 23:40:00,PM2.5,ug/m3,3.3874
2024-06-15 23:40:00,PM10,ug/m3,7.5889
2024-06-15 23:40:00,NO₂,ppm,5.2205
2024-06-15 23:40:00,CO,ppm,0.002
2024-06-16 00:00:00,Temperature,°C,11.1347
2024-06-16 00:00:00,Humidity,%,30.8353
2024-06-16 00:00:00,Pressure,Pa,99031.9589
2024-06-16 00:00:00,PM2.5,ug/m3,4.2105
2024-06-16 00:00:00,PM10,ug/m3,9.9816
2024-06-16 00:00:00,NO₂,ppm,5.1611
2024-06-16 00:00:00,CO,ppm,0.002
2024-06-16 00:20:00,Temperature,°C,11.1505
2024-06-16 00:20:00,Humidity,%,31.279
2024-06-16 00:20:00,Pressure,Pa,99033.3735
2024-06-16 00:20:00,PM2.5,ug/m3,3.7745
2024-06-16 00:20:00,PM10,ug/m3,7.644
2024-06-16 00:20:00,NO₂,ppm,5.1262
2024-06-16 00:20:00,CO,ppm,0.002
2024-06-16 00:40:00,Temperature,°C,11.1668
2024-06-16 00:40:00,Humidity,%,31.3868
2024-06-16 00:40:00,Pressure,Pa,99024.3689
2024-06-16 00:40:00,PM2.5,ug/m3,3.6626
2024-06-16 00:40:00,PM10,ug/m3,7.3863
2024-06-16 00:40:00,NO₂,ppm,5.0917
2024-06-16 00:40:00,CO,ppm,0.002
2024-06-16 01:00:00,Temperature,°C,11.106
2024-06-16 01:00:00,Humidity,%,31.847
2024-06-16 01:00:00,Pressure,Pa,99027.216
2024-06-16 01:00:00,PM2.5,ug/m3,4.1365
2024-06-16 01:00:00,PM10,ug/m3,7.5325
2024-06-16 01:00:00,NO₂,ppm,5.09
2024-06-16 01:00:00,CO,ppm,0.002
2024-06-16 01:20:00,Temperature,°C,11.0763
2024-06-16 01:20:00,Humidity,%,32.2953
2024-06-16 01:20:00,Pressure,Pa,99025.8
2024-06-16 01:20:00,PM2.5,ug/m3,3.3968
2024-06-16 01:20:00,PM10,ug/m3,6.7442
2024-06-16 01:20:00,NO₂,ppm,5.0683
2024-06-16 01:20:00,CO,ppm,0.002
2024-06-16 01:40:00,Temperature,°C,11.0879
2024-06-16 01:40:00,Humidity,%,32.7858
2024-06-16 01:40:00,Pressure,Pa,99028.2379
2024-06-16 01:40:00,PM2.5,ug/m3,2.9789
2024-06-16 01:40:00,PM10,ug/m3,6.3063
2024-06-16 01:40:00,NO₂,ppm,5.0277
2024-06-16 01:40:00,CO,ppm,0.002
2024-06-16 02:00:00,Temperature,°C,10.948
2024-06-16 02:00:00,Humidity,%,33.6015
2024-06-16 02:00:00,Pressure,Pa,99025.7445
2024-06-16 02:00:00,PM2.5,ug/m3,2.8895
2024-06-16 02:00:00,PM10,ug/m3,6.267
2024-06-16 02:00:00,NO₂,ppm,5.0003
2024-06-16 02:00:00,CO,ppm,0.002
2024-06-16 02:20:00,Temperature,°C,10.6847
2024-06-16 02:20:00,Humidity,%,33.8758
2024-06-16 02:20:00,Pressure,Pa,99013.5568
2024-06-16 02:20:00,PM2.5,ug/m3,2.6558
2024-06-16 02:20:00,PM10,ug/m3,5.6074
2024-06-16 02:20:00,NO₂,ppm,5.0851
2024-06-16 02:20:00,CO,ppm,0.002
2024-06-16 02:40:00,Temperature,°C,10.4015
2024-06-16 02:40:00,Humidity,%,34.204
2024-06-16 02:40:00,Pressure,Pa,98998.467
2024-06-16 02:40:00,PM2.5,ug/m3,2.719
2024-06-16 02:40:00,PM10,ug/m3,5.748
2024-06-16 02:40:00,NO₂,ppm,5.1779
2024-06-16 02:40:00,CO,ppm,0.002
2024-06-16 03:00:00,Temperature,°C,10.1163
2024-06-16 03:00:00,Humidity,%,34.4716
2024-06-16 03:00:00,Pressure,Pa,98983.2179
2024-06-16 03:00:00,PM2.5,ug/m3,2.7084
2024-06-16 03:00:00,PM10,ug/m3,6.1811
2024-06-16 03:00:00,NO₂,ppm,5.2458
2024-06-16 03:00:00,CO,ppm,0.002
2024-06-16 03:20:00,Temperature,°C,9.925
2024-06-16 03:20:00,Humidity,%,34.6765
2024-06-16 03:20:00,Pressure,Pa,98970.744
2024-06-16 03:20:00,PM2.5,ug/m3,2.715
2024-06-16 03:20:00,PM10,ug/m3,5.6215
2024-06-16 03:20:00,NO₂,ppm,5.2649
2024-06-16 03:20:00,CO,ppm,0.002
2024-06-16 03:40:00,Temperature,°C,9.8611
2024-06-16 03:40:00,Humidity,%,34.7689
2024-06-16 03:40:00,Pressure,Pa,98967.1032
2024-06-16 03:40:00,PM2.5,ug/m3,3.1353
2024-06-16 03:40:00,PM10,ug/m3,6.3453
2024-06-16 03:40:00,NO₂,ppm,5.2727
2024-06-16 03:40:00,CO,ppm,0.002
2024-06-16 04:00:00,Temperature,°C,9.7755
2024-06-16 04:00:00,Humidity,%,34.876
2024-06-16 04:00:00,Pressure,Pa,98957.839
2024-06-16 04:00:00,PM2.5,ug/m3,2.7835
2024-06-16 04:00:00,PM10,ug/m3,5.5925
2024-06-16 04:00:00,NO₂,ppm,5.2832
2024-06-16 04:00:00,CO,ppm,0.002
2024-06-16 04:20:00,Temperature,°C,9.5289
2024-06-16 04:20:00,Humidity,%,35.2
2024-06-16 04:20:00,Pressure,Pa,98950.4437
2024-06-16 04:20:00,PM2.5,ug/m3,3.0384
2024-06-16 04:20:00,PM10,ug/m3,6.2316
2024-06-16 04:20:00,NO₂,ppm,5.3416
2024-06-16 04:20:00,CO,ppm,0.002
2024-06-16 04:40:00,Temperature,°C,9.5558
2024-06-16 04:40:00,Humidity,%,34.5332
2024-06-16 04:40:00,Pressure,Pa,98925.3721
2024-06-16 04:40:00,PM2.5,ug/m3,2.9932
2024-06-16 04:40:00,PM10,ug/m3,6.5926
2024-06-16 04:40:00,NO₂,ppm,5.4404
2024-06-16 04:40:00,CO,ppm,0.002
2024-06-16 05:00:00,Temperature,°C,9.3495
2024-06-16 05:00:00,Humidity,%,35.1425
2024-06-16 05:00:00,Pressure,Pa,98909.572
2024-06-16 05:00:00,PM2.5,ug/m3,3.0205
2024-06-16 05:00:00,PM10,ug/m3,6.731
2024-06-16 05:00:00,NO₂,ppm,5.3959
2024-06-16 05:00:00,CO,ppm,0.002
2024-06-16 05:20:00,Temperature,°C,9.0226
2024-06-16 05:20:00,Humidity,%,36.4411
2024-06-16 05:20:00,Pressure,Pa,98899.8426
2024-06-16 05:20:00,PM2.5,ug/m3,2.9784
2024-06-16 05:20:00,PM10,ug/m3,6.1537
2024-06-16 05:20:00,NO₂,ppm,5.3534
2024-06-16 05:20:00,CO,ppm,0.002
2024-06-16 05:40:00,Temperature,°C,8.788
2024-06-16 05:40:00,Humidity,%,36.9945
2024-06-16 05:40:00,Pressure,Pa,98878.448
2024-06-16 05:40:00,PM2.5,ug/m3,3.21
2024-06-16 05:40:00,PM10,ug/m3,7.0375
2024-06-16 05:40:00,NO₂,ppm,5.3791
2024-06-16 05:40:00,CO,ppm,0.002
2024-06-16 06:00:00,Temperature,°C,8.6195
2024-06-16 06:00:00,Humidity,%,37.5126
2024-06-16 06:00:00,Pressure,Pa,98867.0258
2024-06-16 06:00:00,PM2.5,ug/m3,3.0642
2024-06-16 06:00:00,PM10,ug/m3,6.73
2024-06-16 06:00:00,NO₂,ppm,5.3741
2024-06-16 06:00:00,CO,ppm,0.002
2024-06-16 06:20:00,Temperature,°C,8.4525
2024-06-16 06:20:00,Humidity,%,38.136
2024-06-16 06:20:00,Pressure,Pa,98874.8195
2024-06-16 06:20:00,PM2.5,ug/m3,3.308
2024-06-16 06:20:00,PM10,ug/m3,7.426
2024-06-16 06:20:00,NO₂,ppm,5.3612
2024-06-16 06:20:00,CO,ppm,0.002
2024-06-16 06:40:00,Temperature,°C,8.3421
2024-06-16 06:40:00,Humidity,%,38.6121
2024-06-16 06:40:00,Pressure,Pa,98889.5484
2024-06-16 06:40:00,PM2.5,ug/m3,3.5826
2024-06-16 06:40:00,PM10,ug/m3,7.9258
2024-06-16 06:40:00,NO₂,ppm,5.3684
2024-06-16 06:40:00,CO,ppm,0.002
2024-06-16 07:00:00,Temperature,°C,8.2268
2024-06-16 07:00:00,Humidity,%,39.0747
2024-06-16 07:00:00,Pressure,Pa,98890.4289
2024-06-16 07:00:00,PM2.5,ug/m3,3.9121
2024-06-16 07:00:00,PM10,ug/m3,8.1826
2024-06-16 07:00:00,NO₂,ppm,5.361
2024-06-16 07:00:00,CO,ppm,0.002
2024-06-16 07:20:00,Temperature,°C,8.2295
2024-06-16 07:20:00,Humidity,%,39.4115
2024-06-16 07:20:00,Pressure,Pa,98879.149
2024-06-16 07:20:00,PM2.5,ug/m3,4.238
2024-06-16 07:20:00,PM10,ug/m3,9.1775
2024-06-16 07:20:00,NO₂,ppm,5.3832
2024-06-16 07:20:00,CO,ppm,0.002
2024-06-16 07:40:00,Temperature,°C,8.5726
2024-06-16 07:40:00,Humidity,%,39.0621
2024-06-16 07:40:00,Pressure,Pa,98875.6505
2024-06-16 07:40:00,PM2.5,ug/m3,4.6405
2024-06-16 07:40:00,PM10,ug/m3,9.6
2024-06-16 07:40:00,NO₂,ppm,5.4681
2024-06-16 07:40:00,CO,ppm,0.002
2024-06-16 08:00:00,Temperature,°C,9.2447
2024-06-16 08:00:00,Humidity,%,37.8495
2024-06-16 08:00:00,Pressure,Pa,98873.5526
2024-06-16 08:00:00,PM2.5,ug/m3,4.6389
2024-06-16 08:00:00,PM10,ug/m3,9.4305
2024-06-16 08:00:00,NO₂,ppm,5.3843
2024-06-16 08:00:00,CO,ppm,0.002
2024-06-16 08:20:00,Temperature,°C,9.9615
2024-06-16 08:20:00,Humidity,%,36.659
2024-06-16 08:20:00,Pressure,Pa,98873.21
2024-06-16 08:20:00,PM2.5,ug/m3,4.4605
2024-06-16 08:20:00,PM10,ug/m3,9.8375
2024-06-16 08:20:00,NO₂,ppm,5.2036
2024-06-16 08:20:00,CO,ppm,0.002
2024-06-16 08:40:00,Temperature,°C,10.5958
2024-06-16 08:40:00,Humidity,%,35.7321
2024-06-16 08:40:00,Pressure,Pa,98864.1016
2024-06-16 08:40:00,PM2.5,ug/m3,4.65
2024-06-16 08:40:00,PM10,ug/m3,9.4947
2024-06-16 08:40:00,NO₂,ppm,5.0762
2024-06-16 08:40:00,CO,ppm,0.002
2024-06-16 09:00:00,Temperature,°C,11.2025
2024-06-16 09:00:00,Humidity,%,34.507
2024-06-16 09:00:00,Pressure,Pa,98851.3135
2024-06-16 09:00:00,PM2.5,ug/m3,4.3265
2024-06-16 09:00:00,PM10,ug/m3,8.7265
2024-06-16 09:00:00,NO₂,ppm,4.9817
2024-06-16 09:00:00,CO,ppm,0.002
2024-06-16 09:20:00,Temperature,°C,11.8421
2024-06-16 09:20:00,Humidity,%,32.4174
2024-06-16 09:20:00,Pressure,Pa,98834.6805
2024-06-16 09:20:00,PM2.5,ug/m3,3.9684
2024-06-16 09:20:00,PM10,ug/m3,9.4337
2024-06-16 09:20:00,NO₂,ppm,5.0022
2024-06-16 09:20:00,CO,ppm,0.002
2024-06-16 09:40:00,Temperature,°C,12.4335
2024-06-16 09:40:00,Humidity,%,30.5765
2024-06-16 09:40:00,Pressure,Pa,98830.4925
2024-06-16 09:40:00,PM2.5,ug/m3,3.9545
2024-06-16 09:40:00,PM10,ug/m3,8.5935
2024-06-16 09:40:00,NO₂,ppm,4.9729
2024-06-16 09:40:00,CO,ppm,0.002
2024-06-16 10:00:00,Temperature,°C,12.9521
2024-06-16 10:00:00,Humidity,%,28.8937
2024-06-16 10:00:00,Pressure,Pa,98792.3237
2024-06-16 10:00:00,PM2.5,ug/m3,3.4368
2024-06-16 10:00:00,PM10,ug/m3,7.71
2024-06-16 10:00:00,NO₂,ppm,4.903
2024-06-16 10:00:00,CO,ppm,0.002
2024-06-16 10:20:00,Temperature,°C,13.5189
2024-06-16 10:20:00,Humidity,%,27.5532
2024-06-16 10:20:00,Pressure,Pa,98773.2568
2024-06-16 10:20:00,PM2.5,ug/m3,3.1553
2024-06-16 10:20:00,PM10,ug/m3,7.0089
2024-06-16 10:20:00,NO₂,ppm,4.8578
2024-06-16 10:20:00,CO,ppm,0.002
2024-06-16 10:40:00,Temperature,°C,14.143
2024-06-16 10:40:00,Humidity,%,26.2605
